id,matchday,date,home,away,fhg,fag
245,25,2017-02-11,MUN,WAT,2,0
246,25,2017-02-11,ARS,HUL,2,0
247,25,2017-02-12,SWA,LEI,2,0
248,25,2017-02-12,BUR,CHE,1,1
249,25,2017-02-13,BOU,MCI,0,2
250,26,2017-02-25,CRY,MID,1,0
251,26,2017-02-25,WAT,WHU,1,1
252,26,2017-02-25,HUL,BUR,1,1
253,26,2017-02-25,WBA,BOU,2,1
254,26,2017-02-25,EVE,SUN,2,0
255,26,2017-02-25,CHE,SWA,3,1
256,26,2017-02-26,TOT,STK,4,0
257,26,2017-02-27,LEI,LIV,3,1
258,27,2017-03-04,WBA,CRY,0,2
259,27,2017-03-04,WAT,SOU,3,4
260,27,2017-03-04,LIV,ARS,3,1
261,27,2017-03-04,STK,MID,2,0
262,27,2017-03-04,SWA,BUR,3,2
263,27,2017-03-04,LEI,HUL,3,1
264,27,2017-03-04,MUN,BOU,1,1
265,27,2017-03-05,TOT,EVE,3,2
266,27,2017-03-05,SUN,MCI,0,2
267,27,2017-03-06,WHU,CHE,1,2
268,28,2017-03-08,MCI,STK,0,0
269,28,2017-03-11,BOU,WHU,3,2
270,28,2017-03-11,EVE,WBA,3,0
271,28,2017-03-11,HUL,SWA,2,1
272,28,2017-03-12,LIV,BUR,2,1
273,29,2017-03-18,CRY,WAT,1,0
274,29,2017-03-18,SUN,BUR,0,0
275,29,2017-03-18,STK,CHE,1,2
276,29,2017-03-18,WHU,LEI,2,3
277,29,2017-03-18,WBA,ARS,3,1
278,29,2017-03-18,BOU,SWA,2,0
279,29,2017-03-18,EVE,HUL,4,0
280,29,2017-03-19,TOT,SOU,2,1
281,29,2017-03-19,MCI,LIV,1,1
282,29,2017-03-19,MID,MUN,1,3
283,30,2017-04-01,BUR,TOT,0,2
284,30,2017-04-01,HUL,WHU,2,1
285,30,2017-04-01,LIV,EVE,3,1
286,30,2017-04-01,WAT,SUN,1,0
287,30,2017-04-01,MUN,WBA,0,0
288,30,2017-04-01,LEI,STK,2,0
289,30,2017-04-01,SOU,BOU,0,0
290,30,2017-04-01,CHE,CRY,1,2
291,30,2017-04-02,SWA,MID,0,0
292,30,2017-04-02,ARS,MCI,2,2
293,31,2017-04-04,LEI,SUN,2,0
294,31,2017-04-04,WAT,WBA,2,0
295,31,2017-04-04,MUN,EVE,1,1
296,31,2017-04-04,BUR,STK,1,0
297,31,2017-04-05,LIV,BOU,2,2
298,31,2017-04-05,SOU,CRY,3,1
299,31,2017-04-05,CHE,MCI,2,1
300,31,2017-04-05,SWA,TOT,1,3
301,31,2017-04-05,ARS,WHU,3,0
302,31,2017-04-05,HUL,MID,4,2
303,32,2017-04-08,WHU,SWA,1,0
304,32,2017-04-08,WBA,SOU,0,1
305,32,2017-04-08,TOT,WAT,4,0
306,32,2017-04-08,MCI,HUL,3,1
307,32,2017-04-08,STK,LIV,1,2
308,32,2017-04-08,MID,BUR,0,0
309,32,2017-04-08,BOU,CHE,1,3
310,32,2017-04-09,SUN,MUN,0,3
311,32,2017-04-09,EVE,LEI,4,2
312,32,2017-04-10,CRY,ARS,3,0
313,33,2017-04-15,CRY,LEI,2,2
314,33,2017-04-15,TOT,BOU,4,0
315,33,2017-04-15,EVE,BUR,3,1
316,33,2017-04-15,SOU,MCI,0,3
317,33,2017-04-15,WAT,SWA,1,0
318,33,2017-04-15,SUN,WHU,2,2
319,33,2017-04-15,STK,HUL,3,1
320,33,2017-04-16,WBA,LIV,0,1
321,33,2017-04-16,MUN,CHE,2,0
322,33,2017-04-17,MID,ARS,1,2
323,34,2017-04-22,SWA,STK,2,0
324,34,2017-04-22,BOU,MID,4,0
325,34,2017-04-22,WHU,EVE,0,0
326,34,2017-04-22,HUL,WAT,2,0
327,34,2017-04-23,LIV,CRY,1,2
328,34,2017-04-23,BUR,MUN,0,2
329,34,2017-04-25,CHE,SOU,4,2
330,28,2017-04-26,CRY,TOT,0,1
331,28,2017-04-26,MID,SUN,1,0
332,28,2017-04-26,ARS,LEI,1,0
333,26,2017-04-27,MCI,MUN,0,0
334,35,2017-04-29,SOU,HUL,0,0
335,35,2017-04-29,STK,WHU,0,0
336,35,2017-04-29,SUN,BOU,0,1
337,35,2017-04-29,WBA,LEI,0,1
338,35,2017-04-29,CRY,BUR,0,2
339,35,2017-04-30,EVE,CHE,0,3
340,35,2017-04-30,TOT,ARS,2,0
341,35,2017-04-30,MID,MCI,2,2
342,35,2017-04-30,MUN,SWA,1,1
343,35,2017-05-01,WAT,LIV,0,1
344,36,2017-05-05,WHU,TOT,1,0
345,36,2017-05-06,SWA,EVE,1,0
346,36,2017-05-06,MCI,CRY,5,0
347,36,2017-05-06,BOU,STK,2,2
348,36,2017-05-06,HUL,SUN,0,2
349,36,2017-05-06,LEI,WAT,3,0
350,36,2017-05-06,BUR,WBA,2,2
351,36,2017-05-07,LIV,SOU,0,0
352,36,2017-05-07,ARS,MUN,2,0
353,36,2017-05-08,CHE,MID,3,0
354,26,2017-05-10,SOU,ARS,0,2
355,37,2017-05-12,WBA,CHE,0,1
356,37,2017-05-12,EVE,WAT,1,0
357,37,2017-05-13,STK,ARS,1,4
358,37,2017-05-13,MCI,LEI,2,1
359,37,2017-05-13,SUN,SWA,0,2
360,37,2017-05-13,MID,SOU,1,2
361,37,2017-05-13,BOU,BUR,2,1
362,37,2017-05-14,CRY,HUL,4,0
363,37,2017-05-14,TOT,MUN,2,1
364,37,2017-05-14,WHU,LIV,0,4
365,28,2017-05-15,CHE,WAT,4,3
366,34,2017-05-16,MCI,WBA,3,1
367,34,2017-05-16,ARS,SUN,2,0
368,28,2017-05-17,SOU,MUN,0,0
369,34,2017-05-18,LEI,TOT,1,6
370,38,2017-05-21,WAT,MCI,0,5
371,38,2017-05-21,LIV,MID,3,0
372,38,2017-05-21,SWA,WBA,2,1
373,38,2017-05-21,MUN,CRY,2,0
374,38,2017-05-21,LEI,BOU,1,1
375,38,2017-05-21,BUR,WHU,1,2
376,38,2017-05-21,HUL,TOT,1,7
377,38,2017-05-21,SOU,STK,0,1
378,38,2017-05-21,CHE,SUN,5,1
379,38,2017-05-21,ARS,EVE,3,1
