id,matchday,date,home,away,fhg,fag
280,29,2020-03-07,SHU,NOR,1,0
281,29,2020-03-07,SOU,NEW,0,1
282,29,2020-03-07,LIV,BOU,2,1
283,29,2020-03-07,BUR,TOT,1,1
284,29,2020-03-07,WOL,BHA,0,0
285,29,2020-03-08,CHE,EVE,4,0
286,29,2020-03-08,MUN,MCI,2,0
287,29,2020-03-09,LEI,AVL,4,0
288,28,2020-06-17,MCI,ARS,3,0
289,28,2020-06-17,AVL,SHU,0,0
290,30,2020-06-19,TOT,MUN,1,1
291,30,2020-06-19,NOR,SOU,0,3
292,30,2020-06-20,WAT,LEI,1,1
293,30,2020-06-20,BHA,ARS,2,1
294,30,2020-06-20,BOU,CRY,0,2
295,30,2020-06-20,WHU,WOL,0,2
296,30,2020-06-21,AVL,CHE,1,2
297,30,2020-06-21,EVE,LIV,0,0
298,30,2020-06-21,NEW,SHU,3,0
299,30,2020-06-22,MCI,BUR,5,0
300,31,2020-06-23,TOT,WHU,2,0
301,31,2020-06-23,LEI,BHA,0,0
302,31,2020-06-24,LIV,CRY,4,0
303,31,2020-06-24,NEW,AVL,1,1
304,31,2020-06-24,NOR,EVE,0,1
305,31,2020-06-24,WOL,BOU,1,0
306,31,2020-06-24,MUN,SHU,3,0
307,31,2020-06-25,BUR,WAT,1,0
308,31,2020-06-25,SOU,ARS,0,2
309,31,2020-06-25,CHE,MCI,2,1
310,32,2020-06-27,AVL,WOL,0,1
311,32,2020-06-28,WAT,SOU,1,3
312,32,2020-06-29,CRY,BUR,0,1
313,32,2020-06-30,BHA,MUN,0,3
314,32,2020-07-01,ARS,NOR,4,0
315,32,2020-07-01,BOU,NEW,1,4
316,32,2020-07-01,EVE,LEI,2,1
317,32,2020-07-01,WHU,CHE,3,2
318,32,2020-07-02,SHU,TOT,3,1
319,32,2020-07-02,MCI,LIV,4,0
320,33,2020-07-04,MUN,BOU,5,2
321,33,2020-07-04,LEI,CRY,3,0
322,33,2020-07-04,CHE,WAT,3,0
323,33,2020-07-04,WOL,ARS,0,2
324,33,2020-07-04,NOR,BHA,0,1
325,33,2020-07-05,BUR,SHU,1,1
326,33,2020-07-05,LIV,AVL,2,0
327,33,2020-07-05,SOU,MCI,1,0
328,33,2020-07-05,NEW,WHU,2,2
329,33,2020-07-06,TOT,EVE,1,0
330,34,2020-07-07,CRY,CHE,2,3
331,34,2020-07-07,ARS,LEI,1,1
332,34,2020-07-07,WAT,NOR,2,1
333,34,2020-07-08,WHU,BUR,0,1
334,34,2020-07-08,MCI,NEW,5,0
335,34,2020-07-08,SHU,WOL,1,0
336,34,2020-07-08,BHA,LIV,1,3
337,34,2020-07-09,EVE,SOU,1,1
338,34,2020-07-09,AVL,MUN,0,3
339,34,2020-07-09,BOU,TOT,0,0
340,35,2020-07-11,SHU,CHE,3,0
341,35,2020-07-11,BHA,MCI,0,5
342,35,2020-07-11,WAT,NEW,2,1
343,35,2020-07-11,LIV,BUR,1,1
344,35,2020-07-11,NOR,WHU,0,4
345,35,2020-07-12,BOU,LEI,4,1
346,35,2020-07-12,TOT,ARS,2,1
347,35,2020-07-12,WOL,EVE,3,0
348,35,2020-07-12,AVL,CRY,2,0
349,35,2020-07-13,MUN,SOU,2,2
350,36,2020-07-14,CHE,NOR,1,0
351,36,2020-07-15,BUR,WOL,1,1
352,36,2020-07-15,MCI,BOU,2,1
353,36,2020-07-15,NEW,TOT,1,3
354,36,2020-07-15,ARS,LIV,2,1
355,36,2020-07-16,SOU,BHA,1,1
356,36,2020-07-16,EVE,AVL,1,1
357,36,2020-07-16,CRY,MUN,0,2
358,36,2020-07-16,LEI,SHU,2,0
359,36,2020-07-17,WHU,WAT,3,1
360,37,2020-07-18,NOR,BUR,0,2
361,37,2020-07-19,BOU,SOU,0,2
362,37,2020-07-19,TOT,LEI,3,0
363,37,2020-07-20,WOL,CRY,2,0
364,37,2020-07-20,SHU,EVE,0,1
365,37,2020-07-20,BHA,NEW,0,0
366,37,2020-07-21,AVL,ARS,1,0
367,37,2020-07-21,WAT,MCI,0,4
368,37,2020-07-22,MUN,WHU,1,1
369,37,2020-07-22,LIV,CHE,5,3
370,38,2020-07-26,EVE,BOU,1,3
371,38,2020-07-26,ARS,WAT,3,2
372,38,2020-07-26,LEI,MUN,0,2
373,38,2020-07-26,MCI,NOR,5,0
374,38,2020-07-26,SOU,SHU,3,1
375,38,2020-07-26,NEW,LIV,1,3
376,38,2020-07-26,BUR,BHA,1,2
377,38,2020-07-26,CRY,TOT,1,1
378,38,2020-07-26,CHE,WOL,2,0
379,38,2020-07-26,WHU,AVL,1,1
