id,matchday,date,home,away,fhg,fag
52,6,2017-09-23,LEI,LIV,2,3
53,6,2017-09-23,MCI,CRY,5,0
54,6,2017-09-23,SOU,MUN,0,1
55,6,2017-09-23,STK,CHE,0,4
56,6,2017-09-23,SWA,WAT,1,2
57,6,2017-09-23,WHU,TOT,2,3
58,6,2017-09-24,BHA,NEW,1,0
59,6,2017-09-25,ARS,WBA,2,0
60,7,2017-09-30,BOU,LEI,0,0
61,7,2017-09-30,CHE,MCI,0,1
62,7,2017-09-30,HUD,TOT,0,4
63,7,2017-09-30,MUN,CRY,4,0
64,7,2017-09-30,STK,SOU,2,1
65,7,2017-09-30,WBA,WAT,2,2
66,7,2017-09-30,WHU,SWA,1,0
67,7,2017-10-01,ARS,BHA,2,0
68,7,2017-10-01,EVE,BUR,0,1
69,7,2017-10-01,NEW,LIV,1,1
70,8,2017-10-14,BUR,WHU,1,1
71,8,2017-10-14,CRY,CHE,2,1
72,8,2017-10-14,LIV,MUN,0,0
73,8,2017-10-14,MCI,STK,7,2
74,8,2017-10-14,SWA,HUD,2,0
75,8,2017-10-14,TOT,BOU,1,0
76,8,2017-10-14,WAT,ARS,2,1
77,8,2017-10-15,BHA,EVE,1,1
78,8,2017-10-15,SOU,NEW,2,2
79,8,2017-10-16,LEI,WBA,1,1
80,9,2017-10-20,WHU,BHA,0,3
81,9,2017-10-21,CHE,WAT,4,2
82,9,2017-10-21,HUD,MUN,2,1
83,9,2017-10-21,MCI,BUR,3,0
84,9,2017-10-21,NEW,CRY,1,0
85,9,2017-10-21,SOU,WBA,1,0
86,9,2017-10-21,STK,BOU,1,2
87,9,2017-10-21,SWA,LEI,1,2
88,9,2017-10-22,EVE,ARS,2,5
89,9,2017-10-22,TOT,LIV,4,1
90,10,2017-10-28,BOU,CHE,0,1
91,10,2017-10-28,ARS,SWA,2,1
92,10,2017-10-28,CRY,WHU,2,2
93,10,2017-10-28,LIV,HUD,3,0
94,10,2017-10-28,MUN,TOT,1,0
95,10,2017-10-28,WAT,STK,0,1
96,10,2017-10-28,WBA,MCI,2,3
97,10,2017-10-29,BHA,SOU,1,1
98,10,2017-10-29,LEI,EVE,2,0
99,10,2017-10-30,BUR,NEW,1,0
100,11,2017-11-04,HUD,WBA,1,0
101,11,2017-11-04,NEW,BOU,0,1
102,11,2017-11-04,SOU,BUR,0,1
103,11,2017-11-04,STK,LEI,2,2
104,11,2017-11-04,SWA,BHA,0,1
105,11,2017-11-04,WHU,LIV,1,4
106,11,2017-11-05,CHE,MUN,1,0
107,11,2017-11-05,EVE,WAT,3,2
108,11,2017-11-05,MCI,ARS,3,1
109,11,2017-11-05,TOT,CRY,1,0
110,12,2017-11-18,BOU,HUD,4,0
111,12,2017-11-18,ARS,TOT,2,0
112,12,2017-11-18,BUR,SWA,2,0
113,12,2017-11-18,CRY,EVE,2,2
114,12,2017-11-18,LEI,MCI,0,2
115,12,2017-11-18,LIV,SOU,3,0
116,12,2017-11-18,MUN,NEW,4,1
117,12,2017-11-18,WBA,CHE,0,4
118,12,2017-11-19,WAT,WHU,2,0
119,12,2017-11-20,BHA,STK,2,2
120,13,2017-11-24,WHU,LEI,1,1
121,13,2017-11-25,CRY,STK,2,1
122,13,2017-11-25,LIV,CHE,1,1
123,13,2017-11-25,MUN,BHA,1,0
124,13,2017-11-25,NEW,WAT,0,3
125,13,2017-11-25,SWA,BOU,0,0
126,13,2017-11-25,TOT,WBA,1,1
127,13,2017-11-26,BUR,ARS,0,1
128,13,2017-11-26,HUD,MCI,1,2
129,13,2017-11-26,SOU,EVE,4,1
130,14,2017-11-28,BHA,CRY,0,0
131,14,2017-11-28,LEI,TOT,2,1
132,14,2017-11-28,WAT,MUN,2,4
133,14,2017-11-28,WBA,NEW,2,2
134,14,2017-11-29,BOU,BUR,1,2
135,14,2017-11-29,ARS,HUD,5,0
136,14,2017-11-29,CHE,SWA,1,0
137,14,2017-11-29,EVE,WHU,4,0
138,14,2017-11-29,MCI,SOU,2,1
139,14,2017-11-29,STK,LIV,0,3
140,15,2017-12-02,ARS,MUN,1,3
141,15,2017-12-02,BHA,LIV,1,5
142,15,2017-12-02,CHE,NEW,3,1
143,15,2017-12-02,EVE,HUD,2,0
144,15,2017-12-02,LEI,BUR,1,0
145,15,2017-12-02,STK,SWA,2,1
146,15,2017-12-02,WAT,TOT,1,1
147,15,2017-12-02,WBA,CRY,0,0
148,15,2017-12-03,BOU,SOU,1,1
149,15,2017-12-03,MCI,WHU,2,1
150,16,2017-12-09,BUR,WAT,1,0
151,16,2017-12-09,CRY,BOU,2,2
152,16,2017-12-09,HUD,BHA,2,0
153,16,2017-12-09,NEW,LEI,2,3
154,16,2017-12-09,SWA,WBA,1,0
155,16,2017-12-09,TOT,STK,5,1
156,16,2017-12-09,WHU,CHE,1,0
157,16,2017-12-10,LIV,EVE,1,1
158,16,2017-12-10,MUN,MCI,1,2
159,16,2017-12-10,SOU,ARS,1,1
160,17,2017-12-12,BUR,STK,1,0
161,17,2017-12-12,CRY,WAT,2,1
162,17,2017-12-12,HUD,CHE,1,3
163,17,2017-12-13,MUN,BOU,1,0
164,17,2017-12-13,SWA,MCI,0,4
165,17,2017-12-13,WHU,ARS,0,0
166,17,2017-12-13,LIV,WBA,0,0
167,17,2017-12-13,NEW,EVE,0,1
168,17,2017-12-13,SOU,LEI,1,4
169,17,2017-12-13,TOT,BHA,2,0
170,18,2017-12-16,ARS,NEW,1,0
171,18,2017-12-16,BHA,BUR,0,0
172,18,2017-12-16,CHE,SOU,1,0
173,18,2017-12-16,LEI,CRY,0,3
174,18,2017-12-16,MCI,TOT,4,1
175,18,2017-12-16,STK,WHU,0,3
176,18,2017-12-16,WAT,HUD,1,4
177,18,2017-12-17,BOU,LIV,0,4
178,18,2017-12-17,WBA,MUN,1,2
179,18,2017-12-18,EVE,SWA,3,1
180,19,2017-12-22,ARS,LIV,3,3
181,19,2017-12-23,BHA,WAT,1,0
182,19,2017-12-23,BUR,TOT,0,3
183,19,2017-12-23,LEI,MUN,2,2
184,19,2017-12-23,MCI,BOU,4,0
185,19,2017-12-23,SOU,HUD,1,1
186,19,2017-12-23,STK,WBA,3,1
187,19,2017-12-23,SWA,CRY,1,1
188,19,2017-12-23,WHU,NEW,2,3
189,19,2017-12-23,EVE,CHE,0,0
190,20,2017-12-26,BOU,WHU,3,3
191,20,2017-12-26,CHE,BHA,2,0
192,20,2017-12-26,HUD,STK,1,1
193,20,2017-12-26,LIV,SWA,5,0
194,20,2017-12-26,MUN,BUR,2,2
195,20,2017-12-26,TOT,SOU,5,2
196,20,2017-12-26,WAT,LEI,2,1
197,20,2017-12-26,WBA,EVE,0,0
198,20,2017-12-27,NEW,MCI,0,1
199,20,2017-12-28,CRY,ARS,2,3
200,21,2017-12-30,BOU,EVE,2,1
201,21,2017-12-30,CHE,STK,5,0
202,21,2017-12-30,HUD,BUR,0,0
203,21,2017-12-30,LIV,LEI,2,1
204,21,2017-12-30,MUN,SOU,0,0
205,21,2017-12-30,NEW,BHA,0,0
206,21,2017-12-30,WAT,SWA,1,2
207,21,2017-12-31,CRY,MCI,0,0
208,21,2017-12-31,WBA,ARS,1,1
209,22,2018-01-01,BHA,BOU,2,2
210,22,2018-01-01,BUR,LIV,1,2
211,22,2018-01-01,EVE,MUN,0,2
212,22,2018-01-01,LEI,HUD,3,0
213,22,2018-01-01,STK,NEW,0,1
214,22,2018-01-02,MCI,WAT,3,1
215,22,2018-01-02,SOU,CRY,1,2
216,22,2018-01-02,SWA,TOT,0,2
217,22,2018-01-02,WHU,WBA,2,1
218,22,2018-01-03,ARS,CHE,2,2
219,21,2018-01-04,TOT,WHU,1,1
220,23,2018-01-13,CHE,LEI,0,0
221,23,2018-01-13,CRY,BUR,1,0
222,23,2018-01-13,HUD,WHU,1,4
223,23,2018-01-13,NEW,SWA,1,1
224,23,2018-01-13,TOT,EVE,4,0
225,23,2018-01-13,WAT,SOU,2,2
226,23,2018-01-13,WBA,BHA,2,0
227,23,2018-01-14,BOU,ARS,2,1
228,23,2018-01-14,LIV,MCI,4,3
229,23,2018-01-15,MUN,STK,3,0
230,24,2018-01-20,ARS,CRY,4,1
231,24,2018-01-20,BHA,CHE,0,4
232,24,2018-01-20,BUR,MUN,0,1
233,24,2018-01-20,EVE,WBA,1,1
234,24,2018-01-20,LEI,WAT,2,0
235,24,2018-01-20,MCI,NEW,3,1
236,24,2018-01-20,STK,HUD,2,0
237,24,2018-01-20,WHU,BOU,1,1
238,24,2018-01-21,SOU,TOT,1,1
239,24,2018-01-22,SWA,LIV,1,0
240,25,2018-01-30,HUD,LIV,0,3
241,25,2018-01-30,SWA,ARS,3,1
242,25,2018-01-30,WHU,CRY,1,1
243,25,2018-01-31,CHE,BOU,0,3
244,25,2018-01-31,EVE,LEI,2,1
245,25,2018-01-31,MCI,WBA,3,0
246,25,2018-01-31,NEW,BUR,1,1
247,25,2018-01-31,SOU,BHA,1,1
248,25,2018-01-31,STK,WAT,0,0
249,25,2018-01-31,TOT,MUN,2,0
250,26,2018-02-03,BOU,STK,2,1
251,26,2018-02-03,ARS,EVE,5,1
252,26,2018-02-03,BHA,WHU,3,1
253,26,2018-02-03,BUR,MCI,1,1
254,26,2018-02-03,LEI,SWA,1,1
255,26,2018-02-03,MUN,HUD,2,0
256,26,2018-02-03,WBA,SOU,2,3
257,26,2018-02-04,CRY,NEW,1,1
258,26,2018-02-04,LIV,TOT,2,2
259,26,2018-02-05,WAT,CHE,4,1
260,27,2018-02-10,EVE,CRY,3,1
261,27,2018-02-10,MCI,LEI,5,1
262,27,2018-02-10,STK,BHA,1,1
263,27,2018-02-10,SWA,BUR,1,0
264,27,2018-02-10,TOT,ARS,1,0
265,27,2018-02-10,WHU,WAT,2,0
266,27,2018-02-11,HUD,BOU,4,1
267,27,2018-02-11,NEW,MUN,1,0
268,27,2018-02-11,SOU,LIV,0,2
269,27,2018-02-12,CHE,WBA,3,0
270,28,2018-02-24,BOU,NEW,2,2
271,28,2018-02-24,BHA,SWA,4,1
272,28,2018-02-24,BUR,SOU,1,1
273,28,2018-02-24,LEI,STK,1,1
274,28,2018-02-24,LIV,WHU,4,1
275,28,2018-02-24,WAT,EVE,1,0
276,28,2018-02-24,WBA,HUD,1,2
277,28,2018-02-25,CRY,TOT,0,1
278,28,2018-02-25,MUN,CHE,2,1
279,28,2018-03-01,ARS,MCI,0,3
280,29,2018-03-03,BUR,EVE,2,1
281,29,2018-03-03,LEI,BOU,1,1
282,29,2018-03-03,LIV,NEW,2,0
283,29,2018-03-03,SOU,STK,0,0
284,29,2018-03-03,SWA,WHU,4,1
285,29,2018-03-03,TOT,HUD,2,0
286,29,2018-03-03,WAT,WBA,1,0
287,29,2018-03-04,BHA,ARS,2,1
288,29,2018-03-04,MCI,CHE,1,0
289,29,2018-03-05,CRY,MUN,2,3
290,30,2018-03-10,CHE,CRY,2,1
291,30,2018-03-10,EVE,BHA,2,0
292,30,2018-03-10,HUD,SWA,0,0
293,30,2018-03-10,MUN,LIV,2,1
294,30,2018-03-10,NEW,SOU,3,0
295,30,2018-03-10,WBA,LEI,1,4
296,30,2018-03-10,WHU,BUR,0,3
297,30,2018-03-11,BOU,TOT,1,4
298,30,2018-03-11,ARS,WAT,3,0
299,30,2018-03-12,STK,MCI,0,2
300,31,2018-03-17,BOU,WBA,2,1
301,31,2018-03-17,HUD,CRY,0,2
302,31,2018-03-17,LIV,WAT,5,0
303,31,2018-03-17,STK,EVE,1,2
304,32,2018-03-31,BHA,LEI,0,2
305,32,2018-03-31,CRY,LIV,1,2
306,32,2018-03-31,EVE,MCI,1,3
307,32,2018-03-31,MUN,SWA,2,0
308,32,2018-03-31,NEW,HUD,1,0
309,32,2018-03-31,WHU,SOU,3,0
310,32,2018-03-31,WAT,BOU,2,2
311,32,2018-03-31,WBA,BUR,1,2
312,32,2018-04-01,ARS,STK,3,0
313,32,2018-04-01,CHE,TOT,1,3
314,33,2018-04-07,BOU,CRY,2,2
315,33,2018-04-07,BHA,HUD,1,1
316,33,2018-04-07,EVE,LIV,0,0
317,33,2018-04-07,LEI,NEW,1,2
318,33,2018-04-07,MCI,MUN,2,3
319,33,2018-04-07,STK,TOT,1,2
320,33,2018-04-07,WAT,BUR,1,2
321,33,2018-04-07,WBA,SWA,1,1
322,33,2018-04-08,ARS,SOU,3,2
323,33,2018-04-08,CHE,WHU,1,1
324,34,2018-04-14,BUR,LEI,2,1
325,34,2018-04-14,CRY,BHA,3,2
326,34,2018-04-14,HUD,WAT,1,0
327,34,2018-04-14,LIV,BOU,3,0
328,34,2018-04-14,SOU,CHE,2,3
329,34,2018-04-14,SWA,EVE,1,1
330,34,2018-04-14,TOT,MCI,1,3
331,34,2018-04-15,MUN,WBA,0,1
332,34,2018-04-15,NEW,ARS,2,1
333,34,2018-04-16,WHU,STK,1,1
334,35,2018-04-17,BHA,TOT,1,1
335,35,2018-04-18,BOU,MUN,0,2
336,31,2018-04-19,BUR,CHE,1,2
337,35,2018-04-19,LEI,SOU,0,0
338,35,2018-04-21,WAT,CRY,0,0
339,35,2018-04-21,WBA,LIV,2,2
340,35,2018-04-22,ARS,WHU,4,1
341,35,2018-04-22,MCI,SWA,5,0
342,35,2018-04-22,STK,BUR,1,1
343,35,2018-04-23,EVE,NEW,1,0
344,36,2018-04-28,BUR,BHA,0,0
345,36,2018-04-28,CRY,LEI,5,0
346,36,2018-04-28,HUD,EVE,0,2
347,36,2018-04-28,LIV,STK,0,0
348,36,2018-04-28,NEW,WBA,0,1
349,36,2018-04-28,SOU,BOU,2,1
350,36,2018-04-28,SWA,CHE,0,1
351,36,2018-04-29,MUN,ARS,2,1
352,36,2018-04-29,WHU,MCI,1,4
353,36,2018-04-30,TOT,WAT,2,0
354,37,2018-05-04,BHA,MUN,1,0
355,37,2018-05-05,BOU,SWA,1,0
356,37,2018-05-05,EVE,SOU,1,1
357,37,2018-05-05,LEI,WHU,0,2
358,37,2018-05-05,STK,CRY,1,2
359,37,2018-05-05,WAT,NEW,2,1
360,37,2018-05-05,WBA,TOT,1,0
361,37,2018-05-06,ARS,BUR,5,0
362,37,2018-05-06,CHE,LIV,1,0
363,37,2018-05-06,MCI,HUD,0,0
364,31,2018-05-08,SWA,SOU,0,1
365,31,2018-05-09,LEI,ARS,3,1
366,31,2018-05-09,MCI,BHA,3,1
367,31,2018-05-09,TOT,NEW,1,0
368,35,2018-05-09,CHE,HUD,1,1
369,31,2018-05-10,WHU,MUN,0,0
370,38,2018-05-13,BUR,BOU,1,2
371,38,2018-05-13,CRY,WBA,2,0
372,38,2018-05-13,HUD,ARS,0,1
373,38,2018-05-13,LIV,BHA,4,0
374,38,2018-05-13,MUN,WAT,1,0
375,38,2018-05-13,NEW,CHE,3,0
376,38,2018-05-13,SOU,MCI,0,1
377,38,2018-05-13,SWA,STK,1,2
378,38,2018-05-13,TOT,LEI,5,4
379,38,2018-05-13,WHU,EVE,3,1
