id,matchday,date,home,away,fhg,fag
124,13,2020-12-16,LIV,TOT,2,1
125,13,2020-12-17,AVL,BUR,0,0
126,13,2020-12-17,SHU,MUN,2,3
127,14,2020-12-19,CRY,LIV,0,7
128,14,2020-12-19,EVE,ARS,2,1
129,14,2020-12-19,NEW,FUL,1,1
130,14,2020-12-19,SOU,MCI,0,1
131,14,2020-12-20,BHA,SHU,1,1
132,14,2020-12-20,MUN,LEE,6,2
133,14,2020-12-20,TOT,LEI,0,2
134,14,2020-12-20,WBA,AVL,0,3
135,14,2020-12-21,BUR,WOL,2,1
136,14,2020-12-21,CHE,WHU,3,0
137,15,2020-12-26,ARS,CHE,3,1
138,15,2020-12-26,AVL,CRY,3,0
139,15,2020-12-26,FUL,SOU,0,0
140,15,2020-12-26,LEI,MUN,2,2
141,15,2020-12-26,MCI,NEW,2,0
142,15,2020-12-26,SHU,EVE,0,1
143,15,2020-12-27,LEE,BUR,1,0
144,15,2020-12-27,LIV,WBA,1,1
145,15,2020-12-27,WHU,BHA,2,2
146,15,2020-12-27,WOL,TOT,1,1
147,16,2020-12-28,CHE,AVL,1,1
148,16,2020-12-28,CRY,LEI,1,1
149,16,2020-12-29,BHA,ARS,0,1
150,16,2020-12-29,BUR,SHU,1,0
151,16,2020-12-29,MUN,WOL,1,0
152,16,2020-12-29,SOU,WHU,0,0
153,16,2020-12-29,WBA,LEE,0,5
154,16,2020-12-30,NEW,LIV,0,0
155,17,2021-01-01,EVE,WHU,0,1
156,17,2021-01-01,MUN,AVL,2,1
157,17,2021-01-02,BHA,WOL,3,3
158,17,2021-01-02,CRY,SHU,2,0
159,17,2021-01-02,TOT,LEE,3,0
160,17,2021-01-02,WBA,ARS,0,4
161,17,2021-01-03,CHE,MCI,1,3
162,17,2021-01-03,NEW,LEI,1,2
163,17,2021-01-04,SOU,LIV,1,0
164,1,2021-01-12,BUR,MUN,0,1
165,18,2021-01-12,SHU,NEW,1,0
166,18,2021-01-12,WOL,EVE,1,2
167,16,2021-01-13,TOT,FUL,1,1
168,18,2021-01-13,MCI,BHA,1,0
169,18,2021-01-14,ARS,CRY,0,0
170,19,2021-01-16,FUL,CHE,0,1
171,19,2021-01-16,LEE,BHA,0,1
172,19,2021-01-16,LEI,SOU,2,0
173,19,2021-01-16,WHU,BUR,1,0
174,19,2021-01-16,WOL,WBA,2,3
175,19,2021-01-17,LIV,MUN,0,0
176,19,2021-01-17,MCI,CRY,4,0
177,19,2021-01-17,SHU,TOT,1,3
178,19,2021-01-18,ARS,NEW,3,0
179,18,2021-01-19,LEI,CHE,2,0
180,18,2021-01-19,WHU,WBA,2,1
181,1,2021-01-20,MCI,AVL,2,0
182,18,2021-01-20,FUL,MUN,1,2
183,18,2021-01-21,LIV,BUR,0,1
184,11,2021-01-23,AVL,NEW,2,0
185,20,2021-01-26,WBA,MCI,0,5
186,20,2021-01-26,CRY,WHU,2,3
187,20,2021-01-26,NEW,LEE,1,2
188,20,2021-01-26,SOU,ARS,1,3
189,20,2021-01-27,BHA,FUL,0,0
190,20,2021-01-27,BUR,AVL,3,2
191,20,2021-01-27,EVE,LEI,1,1
192,20,2021-01-27,MUN,SHU,1,2
193,20,2021-01-27,CHE,WOL,0,0
194,20,2021-01-28,TOT,LIV,1,3
195,21,2021-01-30,ARS,MUN,0,0
196,21,2021-01-30,CRY,WOL,1,0
197,21,2021-01-30,EVE,NEW,0,2
198,21,2021-01-30,MCI,SHU,1,0
199,21,2021-01-30,SOU,AVL,0,1
200,21,2021-01-30,WBA,FUL,2,2
201,21,2021-01-31,BHA,TOT,1,0
202,21,2021-01-31,CHE,BUR,2,0
203,21,2021-01-31,LEI,LEE,1,3
204,21,2021-01-31,WHU,LIV,1,3
205,22,2021-02-02,MUN,SOU,9,0
206,22,2021-02-02,SHU,WBA,2,1
207,22,2021-02-02,WOL,ARS,2,1
208,22,2021-02-02,NEW,CRY,1,2
209,22,2021-02-03,AVL,WHU,1,3
210,22,2021-02-03,BUR,MCI,0,2
211,22,2021-02-03,FUL,LEI,0,2
212,22,2021-02-03,LEE,EVE,1,2
213,22,2021-02-03,LIV,BHA,0,1
214,22,2021-02-04,TOT,CHE,0,1
215,23,2021-02-06,AVL,ARS,1,0
216,23,2021-02-06,BUR,BHA,1,1
217,23,2021-02-06,FUL,WHU,0,0
218,23,2021-02-06,MUN,EVE,3,3
219,23,2021-02-06,NEW,SOU,3,2
220,23,2021-02-07,LIV,MCI,1,4
221,23,2021-02-07,SHU,CHE,1,2
222,23,2021-02-07,TOT,WBA,2,0
223,23,2021-02-07,WOL,LEI,0,0
224,23,2021-02-08,LEE,CRY,2,0
225,24,2021-02-13,BHA,AVL,0,0
226,24,2021-02-13,CRY,BUR,0,3
227,24,2021-02-13,LEI,LIV,3,1
228,24,2021-02-13,MCI,TOT,3,0
229,24,2021-02-14,ARS,LEE,4,2
230,24,2021-02-14,EVE,FUL,0,2
231,24,2021-02-14,SOU,WOL,1,2
232,24,2021-02-14,WBA,MUN,1,1
233,24,2021-02-15,CHE,NEW,2,0
234,24,2021-02-15,WHU,SHU,3,0
235,16,2021-02-17,EVE,MCI,1,3
236,17,2021-02-17,BUR,FUL,1,1
237,25,2021-02-19,WOL,LEE,1,0
238,25,2021-02-20,BUR,WBA,0,0
239,25,2021-02-20,FUL,SHU,1,0
240,25,2021-02-20,LIV,EVE,0,2
241,25,2021-02-20,SOU,CHE,1,1
242,25,2021-02-21,ARS,MCI,0,1
243,25,2021-02-21,AVL,LEI,1,2
244,25,2021-02-21,MUN,NEW,3,1
245,25,2021-02-21,WHU,TOT,2,1
246,25,2021-02-22,BHA,CRY,1,2
247,18,2021-02-23,LEE,SOU,3,0
248,26,2021-02-27,LEE,AVL,0,1
249,26,2021-02-27,MCI,WHU,2,1
250,26,2021-02-27,NEW,WOL,1,1
251,26,2021-02-27,WBA,BHA,1,0
252,26,2021-02-28,CHE,MUN,0,0
253,26,2021-02-28,CRY,FUL,0,0
254,26,2021-02-28,LEI,ARS,1,3
255,26,2021-02-28,SHU,LIV,0,2
256,26,2021-02-28,TOT,BUR,4,0
257,26,2021-03-01,EVE,SOU,1,0
258,29,2021-03-02,MCI,WOL,4,1
259,29,2021-03-03,BUR,LEI,1,1
260,29,2021-03-03,CRY,MUN,0,0
261,29,2021-03-03,SHU,AVL,1,0
262,29,2021-03-04,LIV,CHE,0,1
263,29,2021-03-04,WBA,EVE,0,1
264,33,2021-03-04,FUL,TOT,0,1
265,27,2021-03-06,AVL,WOL,0,0
266,27,2021-03-06,BHA,LEI,1,2
267,27,2021-03-06,BUR,ARS,1,1
268,27,2021-03-06,SHU,SOU,0,2
269,27,2021-03-07,LIV,FUL,0,1
270,27,2021-03-07,MCI,MUN,0,2
271,27,2021-03-07,TOT,CRY,4,1
272,27,2021-03-07,WBA,NEW,0,0
273,27,2021-03-08,CHE,EVE,2,0
274,27,2021-03-08,WHU,LEE,2,0
275,33,2021-03-10,MCI,SOU,5,2
276,28,2021-03-12,NEW,AVL,1,1
277,28,2021-03-13,CRY,WBA,1,0
278,28,2021-03-13,EVE,BUR,1,2
279,28,2021-03-13,FUL,MCI,0,3
280,28,2021-03-13,LEE,CHE,0,0
281,28,2021-03-14,ARS,TOT,2,1
282,28,2021-03-14,LEI,SHU,5,0
283,28,2021-03-14,MUN,WHU,1,0
284,28,2021-03-14,SOU,BHA,1,2
285,28,2021-03-15,WOL,LIV,0,1
286,29,2021-03-19,FUL,LEE,1,2
287,29,2021-03-20,BHA,NEW,3,0
288,18,2021-03-21,AVL,TOT,0,2
289,29,2021-03-21,WHU,ARS,3,3
290,30,2021-04-03,ARS,LIV,0,3
291,30,2021-04-03,CHE,WBA,2,5
292,30,2021-04-03,LEE,SHU,2,1
293,30,2021-04-03,LEI,MCI,0,2
294,30,2021-04-04,AVL,FUL,3,1
295,30,2021-04-04,MUN,BHA,2,1
296,30,2021-04-04,NEW,TOT,2,2
297,30,2021-04-04,SOU,BUR,3,2
298,30,2021-04-05,EVE,CRY,1,1
299,30,2021-04-05,WOL,WHU,2,3
300,31,2021-04-09,FUL,WOL,0,1
301,31,2021-04-10,CRY,CHE,1,4
302,31,2021-04-10,LIV,AVL,2,1
303,31,2021-04-10,MCI,LEE,1,2
304,31,2021-04-11,BUR,NEW,1,2
305,31,2021-04-11,SHU,ARS,0,3
306,31,2021-04-11,TOT,MUN,1,3
307,31,2021-04-11,WHU,LEI,3,2
308,31,2021-04-12,BHA,EVE,0,0
309,31,2021-04-12,WBA,SOU,3,0
310,32,2021-04-16,EVE,TOT,2,2
311,32,2021-04-17,NEW,WHU,3,2
312,32,2021-04-17,WOL,SHU,1,0
313,32,2021-04-18,ARS,FUL,1,1
314,32,2021-04-18,MUN,BUR,3,1
315,32,2021-04-19,LEE,LIV,1,1
316,32,2021-04-20,CHE,BHA,0,0
317,29,2021-04-21,TOT,SOU,2,1
318,32,2021-04-21,AVL,MCI,1,2
319,32,2021-04-22,LEI,WBA,3,0
320,33,2021-04-23,ARS,EVE,0,1
321,33,2021-04-24,LIV,NEW,1,1
322,33,2021-04-24,SHU,BHA,1,0
323,33,2021-04-24,WHU,CHE,0,1
324,33,2021-04-25,AVL,WBA,2,2
325,33,2021-04-25,LEE,MUN,0,0
326,33,2021-04-25,WOL,BUR,0,4
327,33,2021-04-26,LEI,CRY,2,1
328,34,2021-04-30,SOU,LEI,1,1
329,34,2021-05-01,BHA,LEE,2,0
330,34,2021-05-01,CHE,FUL,2,0
331,34,2021-05-01,CRY,MCI,0,2
332,34,2021-05-01,EVE,AVL,1,2
333,34,2021-05-02,NEW,ARS,0,2
334,34,2021-05-02,TOT,SHU,4,0
335,34,2021-05-03,BUR,WHU,1,2
336,34,2021-05-03,WBA,WOL,1,1
337,35,2021-05-07,LEI,NEW,2,4
338,35,2021-05-08,LEE,TOT,3,1
339,35,2021-05-08,LIV,SOU,2,0
340,35,2021-05-08,MCI,CHE,1,2
341,35,2021-05-08,SHU,CRY,0,2
342,35,2021-05-09,ARS,WBA,3,1
343,35,2021-05-09,AVL,MUN,1,3
344,35,2021-05-09,WHU,EVE,0,1
345,35,2021-05-09,WOL,BHA,2,1
346,35,2021-05-10,FUL,BUR,0,2
347,32,2021-05-11,SOU,CRY,3,1
348,36,2021-05-11,MUN,LEI,1,2
349,36,2021-05-12,CHE,ARS,0,1
350,19,2021-05-13,AVL,EVE,0,0
351,34,2021-05-13,MUN,LIV,2,4
352,36,2021-05-14,NEW,MCI,3,4
353,36,2021-05-15,BHA,WHU,1,1
354,36,2021-05-15,BUR,LEE,0,4
355,36,2021-05-15,SOU,FUL,3,1
356,36,2021-05-16,EVE,SHU,0,1
357,36,2021-05-16,WBA,LIV,1,2
358,36,2021-05-16,CRY,AVL,3,2
359,36,2021-05-16,TOT,WOL,2,0
360,37,2021-05-18,BHA,MCI,3,2
361,37,2021-05-18,CHE,LEI,2,1
362,37,2021-05-18,MUN,FUL,1,1
363,37,2021-05-18,SOU,LEE,0,2
364,37,2021-05-19,BUR,LIV,0,3
365,37,2021-05-19,CRY,ARS,1,3
366,37,2021-05-19,EVE,WOL,1,0
367,37,2021-05-19,NEW,SHU,1,0
368,37,2021-05-19,TOT,AVL,1,2
369,37,2021-05-19,WBA,WHU,1,3
370,38,2021-05-23,ARS,BHA,2,0
371,38,2021-05-23,AVL,CHE,2,1
372,38,2021-05-23,FUL,NEW,0,2
373,38,2021-05-23,LEE,WBA,3,1
374,38,2021-05-23,LEI,TOT,2,4
375,38,2021-05-23,LIV,CRY,2,0
376,38,2021-05-23,MCI,EVE,5,0
377,38,2021-05-23,SHU,BUR,1,0
378,38,2021-05-23,WHU,SOU,3,0
379,38,2021-05-23,WOL,MUN,1,2
