id,matchday,date,home,away,fhg,fag
84,9,2025-10-25,NEW,FUL,2,1
85,9,2025-10-26,ARS,CRY,1,0
86,9,2025-10-26,AVL,MCI,1,0
87,9,2025-10-26,BOU,NFO,2,0
88,9,2025-10-26,EVE,TOT,0,3
89,9,2025-10-26,WOL,BUR,2,3
90,10,2025-11-01,BHA,LEE,3,0
91,10,2025-11-01,BUR,ARS,0,2
92,10,2025-11-01,CRY,BRE,2,0
93,10,2025-11-01,FUL,WOL,3,0
94,10,2025-11-01,LIV,AVL,2,0
95,10,2025-11-01,NFO,MUN,2,2
96,10,2025-11-01,TOT,CHE,0,1
97,10,2025-11-02,MCI,BOU,3,1
98,10,2025-11-02,WHU,NEW,3,1
99,10,2025-11-03,SUN,EVE,1,1
100,11,2025-11-08,CHE,WOL,3,0
101,11,2025-11-08,EVE,FUL,2,0
102,11,2025-11-08,SUN,ARS,2,2
103,11,2025-11-08,TOT,MUN,2,2
104,11,2025-11-08,WHU,BUR,3,2
105,11,2025-11-09,AVL,BOU,4,0
106,11,2025-11-09,BRE,NEW,3,1
107,11,2025-11-09,CRY,BHA,0,0
108,11,2025-11-09,MCI,LIV,3,0
109,11,2025-11-09,NFO,LEE,3,1
110,12,2025-11-22,BOU,WHU,2,2
111,12,2025-11-22,BHA,BRE,2,1
112,12,2025-11-22,BUR,CHE,0,2
113,12,2025-11-22,FUL,SUN,1,0
114,12,2025-11-22,LIV,NFO,0,3
115,12,2025-11-22,NEW,MCI,2,1
116,12,2025-11-22,WOL,CRY,0,2
117,12,2025-11-23,ARS,TOT,4,1
118,12,2025-11-23,LEE,AVL,1,2
119,12,2025-11-24,MUN,EVE,0,1
120,13,2025-11-29,BRE,BUR,3,1
121,13,2025-11-29,EVE,NEW,1,4
122,13,2025-11-29,MCI,LEE,3,2
123,13,2025-11-29,SUN,BOU,3,2
124,13,2025-11-29,TOT,FUL,1,2
125,13,2025-11-30,AVL,WOL,1,0
126,13,2025-11-30,CHE,ARS,1,1
127,13,2025-11-30,CRY,MUN,1,2
128,13,2025-11-30,NFO,BHA,0,2
129,13,2025-11-30,WHU,LIV,0,2
130,14,2025-12-02,BOU,EVE,0,1
131,14,2025-12-02,FUL,MCI,4,5
132,14,2025-12-02,NEW,TOT,2,2
133,14,2025-12-03,ARS,BRE,2,0
134,14,2025-12-03,BHA,AVL,3,4
135,14,2025-12-03,BUR,CRY,0,1
136,14,2025-12-03,LEE,CHE,3,1
137,14,2025-12-03,LIV,SUN,1,1
138,14,2025-12-03,WOL,NFO,0,1
139,14,2025-12-04,MUN,WHU,1,1
140,15,2025-12-06,AVL,ARS,2,1
141,15,2025-12-06,BOU,CHE,0,0
142,15,2025-12-06,EVE,NFO,3,0
143,15,2025-12-06,LEE,LIV,3,3
144,15,2025-12-06,MCI,SUN,3,0
145,15,2025-12-06,NEW,BUR,2,1
146,15,2025-12-06,TOT,BRE,2,0
147,15,2025-12-07,BHA,WHU,1,1
148,15,2025-12-07,FUL,CRY,1,2
149,15,2025-12-08,WOL,MUN,1,4
150,16,2025-12-13,ARS,WOL,2,1
151,16,2025-12-13,BUR,FUL,2,3
152,16,2025-12-13,CHE,EVE,2,0
153,16,2025-12-13,LIV,BHA,2,0
154,16,2025-12-14,BRE,LEE,1,1
155,16,2025-12-14,CRY,MCI,0,3
156,16,2025-12-14,NFO,TOT,3,0
157,16,2025-12-14,SUN,NEW,1,0
158,16,2025-12-14,WHU,AVL,2,3
159,16,2025-12-15,MUN,BOU,4,4
160,17,2025-12-20,BOU,BUR,1,1
161,17,2025-12-20,BHA,SUN,0,0
162,17,2025-12-20,EVE,ARS,0,1
163,17,2025-12-20,LEE,CRY,4,1
164,17,2025-12-20,MCI,WHU,3,0
165,17,2025-12-20,NEW,CHE,2,2
166,17,2025-12-20,TOT,LIV,1,2
167,17,2025-12-20,WOL,BRE,0,2
168,17,2025-12-21,AVL,MUN,2,1
169,17,2025-12-22,FUL,NFO,1,0
170,18,2025-12-26,MUN,NEW,1,0
171,18,2025-12-27,ARS,BHA,2,1
172,18,2025-12-27,BRE,BOU,4,1
173,18,2025-12-27,BUR,EVE,0,0
174,18,2025-12-27,CHE,AVL,1,2
175,18,2025-12-27,LIV,WOL,2,1
176,18,2025-12-27,NFO,MCI,1,2
177,18,2025-12-27,WHU,FUL,0,1
178,18,2025-12-28,CRY,TOT,0,1
179,18,2025-12-28,SUN,LEE,1,1
180,19,2025-12-30,ARS,AVL,4,1
181,19,2025-12-30,BUR,NEW,1,3
182,19,2025-12-30,CHE,BOU,2,2
183,19,2025-12-30,MUN,WOL,1,1
184,19,2025-12-30,NFO,EVE,0,2
185,19,2025-12-30,WHU,BHA,2,2
186,19,2026-01-01,BRE,TOT,0,0
187,19,2026-01-01,CRY,FUL,1,1
188,19,2026-01-01,LIV,LEE,0,0
189,19,2026-01-01,SUN,MCI,0,0
190,20,2026-01-03,AVL,NFO,3,1
191,20,2026-01-03,BOU,ARS,2,3
192,20,2026-01-03,BHA,BUR,2,0
193,20,2026-01-03,WOL,WHU,3,0
194,20,2026-01-04,EVE,BRE,2,4
195,20,2026-01-04,FUL,LIV,2,2
196,20,2026-01-04,LEE,MUN,1,1
197,20,2026-01-04,MCI,CHE,1,1
198,20,2026-01-04,NEW,CRY,2,0
199,20,2026-01-04,TOT,SUN,1,1
200,21,2026-01-06,WHU,NFO,1,2
201,21,2026-01-07,BOU,TOT,3,2
202,21,2026-01-07,BRE,SUN,3,0
203,21,2026-01-07,BUR,MUN,2,2
204,21,2026-01-07,CRY,AVL,0,0
205,21,2026-01-07,EVE,WOL,1,1
206,21,2026-01-07,FUL,CHE,2,1
207,21,2026-01-07,MCI,BHA,1,1
208,21,2026-01-07,NEW,LEE,4,3
209,21,2026-01-08,ARS,LIV,0,0
210,22,2026-01-17,CHE,BRE,2,0
211,22,2026-01-17,LEE,FUL,1,0
212,22,2026-01-17,LIV,BUR,1,1
213,22,2026-01-17,MUN,MCI,2,0
214,22,2026-01-17,NFO,ARS,0,0
215,22,2026-01-17,SUN,CRY,2,1
216,22,2026-01-17,TOT,WHU,1,2
217,22,2026-01-18,AVL,EVE,0,1
218,22,2026-01-18,WOL,NEW,0,0
219,22,2026-01-19,BHA,BOU,1,1
220,23,2026-01-24,BOU,LIV,3,2
221,23,2026-01-24,BUR,TOT,2,2
222,23,2026-01-24,FUL,BHA,2,1
223,23,2026-01-24,MCI,WOL,2,0
224,23,2026-01-24,WHU,SUN,3,1
225,23,2026-01-25,ARS,MUN,2,3
226,23,2026-01-25,BRE,NFO,0,2
227,23,2026-01-25,CRY,CHE,1,3
228,23,2026-01-25,NEW,AVL,0,2
229,23,2026-01-26,EVE,LEE,1,1
230,24,2026-01-31,BHA,EVE,1,1
231,24,2026-01-31,CHE,WHU,3,2
232,24,2026-01-31,LEE,ARS,0,4
233,24,2026-01-31,LIV,NEW,4,1
234,24,2026-01-31,WOL,BOU,0,2
235,24,2026-02-01,AVL,BRE,0,1
236,24,2026-02-01,MUN,FUL,3,2
237,24,2026-02-01,NFO,CRY,1,1
238,24,2026-02-01,TOT,MCI,2,2
239,24,2026-02-02,SUN,BUR,3,0
240,25,2026-02-06,LEE,NFO,3,1
241,25,2026-02-07,ARS,SUN,3,0
242,25,2026-02-07,BOU,AVL,1,1
243,25,2026-02-07,BUR,WHU,0,2
244,25,2026-02-07,FUL,EVE,1,2
245,25,2026-02-07,MUN,TOT,2,0
246,25,2026-02-07,NEW,BRE,2,3
247,25,2026-02-07,WOL,CHE,1,3
248,25,2026-02-08,BHA,CRY,0,1
249,25,2026-02-08,LIV,MCI,1,2
250,26,2026-02-10,CHE,LEE,2,2
251,26,2026-02-10,EVE,BOU,1,2
252,26,2026-02-10,TOT,NEW,1,2
253,26,2026-02-10,WHU,MUN,1,1
254,26,2026-02-11,AVL,BHA,1,0
255,26,2026-02-11,CRY,BUR,2,3
256,26,2026-02-11,MCI,FUL,3,0
257,26,2026-02-11,NFO,WOL,0,0
258,26,2026-02-11,SUN,LIV,0,1
259,26,2026-02-12,BRE,ARS,1,1
260,31,2026-02-18,WOL,ARS,2,2
261,27,2026-02-21,AVL,LEE,1,1
262,27,2026-02-21,BRE,BHA,0,2
263,27,2026-02-21,CHE,BUR,1,1
264,27,2026-02-21,MCI,NEW,2,1
265,27,2026-02-21,WHU,BOU,0,0
266,27,2026-02-22,CRY,WOL,1,0
267,27,2026-02-22,NFO,LIV,0,1
268,27,2026-02-22,SUN,FUL,1,3
269,27,2026-02-22,TOT,ARS,1,4
270,27,2026-02-23,EVE,MUN,0,1
271,28,2026-02-27,WOL,AVL,2,0
272,28,2026-02-28,BOU,SUN,1,1
273,28,2026-02-28,BUR,BRE,3,4
274,28,2026-02-28,LEE,MCI,0,1
275,28,2026-02-28,LIV,WHU,5,2
276,28,2026-02-28,NEW,EVE,2,3
277,28,2026-03-01,ARS,CHE,2,1
278,28,2026-03-01,BHA,NFO,2,1
279,28,2026-03-01,FUL,TOT,2,1
280,28,2026-03-01,MUN,CRY,2,1
281,29,2026-03-03,BOU,BRE,0,0
282,29,2026-03-03,EVE,BUR,2,0
283,29,2026-03-03,LEE,SUN,0,1
284,29,2026-03-03,WOL,LIV,2,1
285,29,2026-03-04,AVL,CHE,1,4
286,29,2026-03-04,BHA,ARS,0,1
287,29,2026-03-04,FUL,WHU,0,1
288,29,2026-03-04,MCI,NFO,2,2
289,29,2026-03-04,NEW,MUN,2,1
290,29,2026-03-05,TOT,CRY,1,3
291,30,2026-03-14,ARS,EVE,2,0
292,30,2026-03-14,BUR,BOU,0,0
293,30,2026-03-14,CHE,NEW,0,1
294,30,2026-03-14,SUN,BHA,0,1
295,30,2026-03-14,WHU,MCI,1,1
296,30,2026-03-15,CRY,LEE,0,0
297,30,2026-03-15,LIV,TOT,1,1
298,30,2026-03-15,MUN,AVL,3,1
299,30,2026-03-15,NFO,FUL,0,0
300,30,2026-03-16,BRE,WOL,2,2
301,31,2026-03-20,BOU,MUN,2,2
302,31,2026-03-21,BHA,LIV,2,1
303,31,2026-03-21,EVE,CHE,3,0
304,31,2026-03-21,FUL,BUR,3,1
305,31,2026-03-21,LEE,BRE,0,0
306,31,2026-03-22,AVL,WHU,2,0
307,31,2026-03-22,NEW,SUN,1,2
308,31,2026-03-22,TOT,NFO,0,3
309,32,2026-04-10,WHU,WOL,4,0
310,32,2026-04-11,ARS,BOU,1,2
311,32,2026-04-11,BRE,EVE,2,2
312,32,2026-04-11,BUR,BHA,0,2
313,32,2026-04-11,LIV,FUL,2,0
314,32,2026-04-12,CHE,MCI,0,3
315,32,2026-04-12,CRY,NEW,2,1
316,32,2026-04-12,NFO,AVL,1,1
317,32,2026-04-12,SUN,TOT,1,0
318,32,2026-04-13,MUN,LEE,1,2
319,33,2026-04-18,BRE,FUL,0,0
320,33,2026-04-18,CHE,MUN,0,1
321,33,2026-04-18,LEE,WOL,3,0
322,33,2026-04-18,NEW,BOU,1,2
323,33,2026-04-18,TOT,BHA,2,2
324,33,2026-04-19,AVL,SUN,4,3
325,33,2026-04-19,EVE,LIV,1,2
326,33,2026-04-19,MCI,ARS,2,1
327,33,2026-04-19,NFO,BUR,4,1
328,33,2026-04-20,CRY,WHU,0,0
329,34,2026-04-21,BHA,CHE,3,0
330,34,2026-04-22,BOU,LEE,2,2
331,34,2026-04-22,BUR,MCI,0,1
332,34,2026-04-24,SUN,NFO,0,5
333,34,2026-04-25,ARS,NEW,1,0
334,34,2026-04-25,FUL,AVL,1,0
335,34,2026-04-25,LIV,CRY,3,1
336,34,2026-04-25,WHU,EVE,2,1
337,34,2026-04-25,WOL,TOT,0,1
338,34,2026-04-27,MUN,BRE,2,1
339,35,2026-05-01,LEE,BUR,3,1
340,35,2026-05-02,ARS,FUL,3,0
341,35,2026-05-02,BRE,WHU,3,0
342,35,2026-05-02,NEW,BHA,3,1
343,35,2026-05-02,WOL,SUN,1,1
344,35,2026-05-03,AVL,TOT,1,2
345,35,2026-05-03,BOU,CRY,3,0
346,35,2026-05-03,MUN,LIV,3,2
347,35,2026-05-04,CHE,NFO,1,3
348,35,2026-05-04,EVE,MCI,3,3
349,36,2026-05-09,BHA,WOL,3,0
350,36,2026-05-09,FUL,BOU,0,1
351,36,2026-05-09,LIV,CHE,1,1
352,36,2026-05-09,MCI,BRE,3,0
353,36,2026-05-09,SUN,MUN,0,0
354,36,2026-05-10,BUR,AVL,2,2
355,36,2026-05-10,CRY,EVE,2,2
356,36,2026-05-10,NFO,NEW,1,1
357,36,2026-05-10,WHU,ARS,0,1
358,36,2026-05-11,TOT,LEE,1,1
359,31,2026-05-13,MCI,CRY,3,0
360,37,2026-05-15,AVL,LIV,4,2
361,37,2026-05-17,BRE,CRY,2,2
362,37,2026-05-17,EVE,SUN,1,3
363,37,2026-05-17,LEE,BHA,1,0
364,37,2026-05-17,MUN,NFO,3,2
365,37,2026-05-17,NEW,WHU,3,1
366,37,2026-05-17,WOL,FUL,1,1
367,37,2026-05-18,ARS,BUR,1,0
368,37,2026-05-19,BOU,MCI,1,1
369,37,2026-05-19,CHE,TOT,2,1
370,38,2026-05-24,BHA,MUN,0,3
371,38,2026-05-24,BUR,WOL,1,1
372,38,2026-05-24,CRY,ARS,1,2
373,38,2026-05-24,FUL,NEW,2,0
374,38,2026-05-24,LIV,BRE,1,1
375,38,2026-05-24,MCI,AVL,1,2
376,38,2026-05-24,NFO,BOU,1,1
377,38,2026-05-24,SUN,CHE,2,1
378,38,2026-05-24,TOT,EVE,1,0
379,38,2026-05-24,WHU,LEE,3,0
