id,matchday,date,home,away,fhg,fag
68,7,2023-10-02,FUL,CHE,0,2
69,2,2023-10-03,LUT,BUR,1,2
70,8,2023-10-07,BUR,CHE,1,4
71,8,2023-10-07,CRY,NFO,0,0
72,8,2023-10-07,EVE,BOU,3,0
73,8,2023-10-07,FUL,SHU,3,1
74,8,2023-10-07,LUT,TOT,0,1
75,8,2023-10-07,MUN,BRE,2,1
76,8,2023-10-08,ARS,MCI,1,0
77,8,2023-10-08,BHA,LIV,2,2
78,8,2023-10-08,WHU,NEW,2,2
79,8,2023-10-08,WOL,AVL,1,1
80,9,2023-10-21,BOU,WOL,1,2
81,9,2023-10-21,BRE,BUR,3,0
82,9,2023-10-21,CHE,ARS,2,2
83,9,2023-10-21,LIV,EVE,2,0
84,9,2023-10-21,MCI,BHA,2,1
85,9,2023-10-21,NEW,CRY,4,0
86,9,2023-10-21,NFO,LUT,2,2
87,9,2023-10-21,SHU,MUN,1,2
88,9,2023-10-22,AVL,WHU,4,1
89,9,2023-10-23,TOT,FUL,2,0
90,10,2023-10-27,CRY,TOT,1,2
91,10,2023-10-28,BOU,BUR,2,1
92,10,2023-10-28,ARS,SHU,5,0
93,10,2023-10-28,CHE,BRE,0,2
94,10,2023-10-28,WOL,NEW,2,2
95,10,2023-10-29,AVL,LUT,3,1
96,10,2023-10-29,BHA,FUL,1,1
97,10,2023-10-29,LIV,NFO,3,0
98,10,2023-10-29,MUN,MCI,0,3
99,10,2023-10-29,WHU,EVE,0,1
100,11,2023-11-04,BRE,WHU,3,2
101,11,2023-11-04,BUR,CRY,0,2
102,11,2023-11-04,EVE,BHA,1,1
103,11,2023-11-04,FUL,MUN,0,1
104,11,2023-11-04,MCI,BOU,6,1
105,11,2023-11-04,NEW,ARS,1,0
106,11,2023-11-04,SHU,WOL,2,1
107,11,2023-11-05,LUT,LIV,1,1
108,11,2023-11-05,NFO,AVL,2,0
109,11,2023-11-06,TOT,CHE,1,4
110,12,2023-11-11,BOU,NEW,2,0
111,12,2023-11-11,ARS,BUR,3,1
112,12,2023-11-11,CRY,EVE,2,3
113,12,2023-11-11,MUN,LUT,1,0
114,12,2023-11-11,WOL,TOT,2,1
115,12,2023-11-12,AVL,FUL,3,1
116,12,2023-11-12,BHA,SHU,1,1
117,12,2023-11-12,CHE,MCI,4,4
118,12,2023-11-12,LIV,BRE,3,0
119,12,2023-11-12,WHU,NFO,3,2
120,13,2023-11-25,BRE,ARS,0,1
121,13,2023-11-25,BUR,WHU,1,2
122,13,2023-11-25,LUT,CRY,2,1
123,13,2023-11-25,MCI,LIV,1,1
124,13,2023-11-25,NEW,CHE,4,1
125,13,2023-11-25,NFO,BHA,2,3
126,13,2023-11-25,SHU,BOU,1,3
127,13,2023-11-26,EVE,MUN,0,3
128,13,2023-11-26,TOT,AVL,1,2
129,13,2023-11-27,FUL,WOL,3,2
130,14,2023-12-02,ARS,WOL,2,1
131,14,2023-12-02,BRE,LUT,3,1
132,14,2023-12-02,BUR,SHU,5,0
133,14,2023-12-02,NEW,MUN,1,0
134,14,2023-12-02,NFO,EVE,0,1
135,14,2023-12-03,BOU,AVL,2,2
136,14,2023-12-03,CHE,BHA,3,2
137,14,2023-12-03,LIV,FUL,4,3
138,14,2023-12-03,MCI,TOT,3,3
139,14,2023-12-03,WHU,CRY,1,1
140,15,2023-12-05,LUT,ARS,3,4
141,15,2023-12-05,WOL,BUR,1,0
142,15,2023-12-06,AVL,MCI,1,0
143,15,2023-12-06,BHA,BRE,2,1
144,15,2023-12-06,FUL,NFO,5,0
145,15,2023-12-06,SHU,LIV,0,2
146,15,2023-12-06,CRY,BOU,0,2
147,15,2023-12-06,MUN,CHE,2,1
148,15,2023-12-07,EVE,NEW,3,0
149,15,2023-12-07,TOT,WHU,1,2
150,16,2023-12-09,AVL,ARS,1,0
151,16,2023-12-09,BHA,BUR,1,1
152,16,2023-12-09,CRY,LIV,1,2
153,16,2023-12-09,MUN,BOU,0,3
154,16,2023-12-09,SHU,BRE,1,0
155,16,2023-12-09,WOL,NFO,1,1
156,16,2023-12-10,EVE,CHE,2,0
157,16,2023-12-10,FUL,WHU,5,0
158,16,2023-12-10,LUT,MCI,1,2
159,16,2023-12-10,TOT,NEW,4,1
160,17,2023-12-15,NFO,TOT,0,2
161,17,2023-12-16,BUR,EVE,0,2
162,17,2023-12-16,CHE,SHU,2,0
163,17,2023-12-16,MCI,CRY,2,2
164,17,2023-12-16,NEW,FUL,3,0
165,17,2023-12-17,ARS,BHA,2,0
166,17,2023-12-17,BRE,AVL,1,2
167,17,2023-12-17,LIV,MUN,0,0
168,17,2023-12-17,WHU,WOL,3,0
169,18,2023-12-21,CRY,BHA,1,1
170,18,2023-12-22,AVL,SHU,1,1
171,18,2023-12-23,FUL,BUR,0,2
172,18,2023-12-23,LIV,ARS,1,1
173,18,2023-12-23,LUT,NEW,1,0
174,18,2023-12-23,NFO,BOU,2,3
175,18,2023-12-23,TOT,EVE,2,1
176,18,2023-12-23,WHU,MUN,2,0
177,18,2023-12-24,WOL,CHE,2,1
178,19,2023-12-26,BOU,FUL,3,0
179,19,2023-12-26,BUR,LIV,0,2
180,19,2023-12-26,MUN,AVL,3,2
181,19,2023-12-26,NEW,NFO,1,3
182,19,2023-12-26,SHU,LUT,2,3
183,19,2023-12-27,BRE,WOL,1,4
184,19,2023-12-27,CHE,CRY,2,1
185,19,2023-12-27,EVE,MCI,1,3
186,19,2023-12-28,ARS,WHU,0,2
187,19,2023-12-28,BHA,TOT,4,2
188,20,2023-12-30,AVL,BUR,3,2
189,20,2023-12-30,CRY,BRE,3,1
190,20,2023-12-30,LUT,CHE,2,3
191,20,2023-12-30,MCI,SHU,2,0
192,20,2023-12-30,NFO,MUN,2,1
193,20,2023-12-30,WOL,EVE,3,0
194,20,2023-12-31,FUL,ARS,2,1
195,20,2023-12-31,TOT,BOU,3,1
196,20,2024-01-01,LIV,NEW,4,2
197,20,2024-01-02,WHU,BHA,0,0
198,21,2024-01-12,BUR,LUT,1,1
199,21,2024-01-13,CHE,FUL,1,0
200,21,2024-01-13,NEW,MCI,2,3
201,21,2024-01-14,EVE,AVL,0,0
202,21,2024-01-14,MUN,TOT,2,2
203,21,2024-01-20,ARS,CRY,5,0
204,21,2024-01-20,BRE,NFO,3,2
205,21,2024-01-21,BOU,LIV,0,4
206,21,2024-01-21,SHU,WHU,2,2
207,21,2024-01-22,BHA,WOL,0,0
208,22,2024-01-30,AVL,NEW,1,3
209,22,2024-01-30,FUL,EVE,0,0
210,22,2024-01-30,LUT,BHA,4,0
211,22,2024-01-30,NFO,ARS,1,2
212,22,2024-01-30,CRY,SHU,3,2
213,22,2024-01-31,TOT,BRE,3,2
214,22,2024-01-31,LIV,CHE,4,1
215,22,2024-01-31,MCI,BUR,3,1
216,22,2024-02-01,WHU,BOU,1,1
217,22,2024-02-01,WOL,MUN,3,4
218,23,2024-02-03,BHA,CRY,4,1
219,23,2024-02-03,BUR,FUL,2,2
220,23,2024-02-03,EVE,TOT,2,2
221,23,2024-02-03,NEW,LUT,4,4
222,23,2024-02-03,SHU,AVL,0,5
223,23,2024-02-04,BOU,NFO,1,1
224,23,2024-02-04,ARS,LIV,3,1
225,23,2024-02-04,CHE,WOL,2,4
226,23,2024-02-04,MUN,WHU,3,0
227,23,2024-02-05,BRE,MCI,1,3
228,24,2024-02-10,FUL,BOU,3,1
229,24,2024-02-10,LIV,BUR,3,1
230,24,2024-02-10,LUT,SHU,1,3
231,24,2024-02-10,MCI,EVE,2,0
232,24,2024-02-10,NFO,NEW,2,3
233,24,2024-02-10,TOT,BHA,2,1
234,24,2024-02-10,WOL,BRE,0,2
235,24,2024-02-11,AVL,MUN,1,2
236,24,2024-02-11,WHU,ARS,0,6
237,24,2024-02-12,CRY,CHE,1,3
238,25,2024-02-17,BRE,LIV,1,4
239,25,2024-02-17,BUR,ARS,0,5
240,25,2024-02-17,FUL,AVL,1,2
241,25,2024-02-17,MCI,CHE,1,1
242,25,2024-02-17,NEW,BOU,2,2
243,25,2024-02-17,NFO,WHU,2,0
244,25,2024-02-17,TOT,WOL,1,2
245,25,2024-02-18,LUT,MUN,1,2
246,25,2024-02-18,SHU,BHA,0,5
247,25,2024-02-19,EVE,CRY,1,1
248,18,2024-02-20,MCI,BRE,1,0
249,26,2024-02-21,LIV,LUT,4,1
250,26,2024-02-24,BOU,MCI,0,1
251,26,2024-02-24,ARS,NEW,4,1
252,26,2024-02-24,AVL,NFO,4,2
253,26,2024-02-24,BHA,EVE,1,1
254,26,2024-02-24,CRY,BUR,3,0
255,26,2024-02-24,MUN,FUL,1,2
256,26,2024-02-25,WOL,SHU,1,0
257,26,2024-02-26,WHU,BRE,4,2
258,27,2024-03-02,BRE,CHE,2,2
259,27,2024-03-02,EVE,WHU,1,3
260,27,2024-03-02,FUL,BHA,3,0
261,27,2024-03-02,LUT,AVL,2,3
262,27,2024-03-02,NEW,WOL,3,0
263,27,2024-03-02,NFO,LIV,0,1
264,27,2024-03-02,TOT,CRY,3,1
265,27,2024-03-03,BUR,BOU,0,2
266,27,2024-03-03,MCI,MUN,3,1
267,27,2024-03-04,SHU,ARS,0,6
268,28,2024-03-09,BOU,SHU,2,2
269,28,2024-03-09,ARS,BRE,2,1
270,28,2024-03-09,CRY,LUT,1,1
271,28,2024-03-09,MUN,EVE,2,0
272,28,2024-03-09,WOL,FUL,2,1
273,28,2024-03-10,AVL,TOT,0,4
274,28,2024-03-10,BHA,NFO,1,0
275,28,2024-03-10,LIV,MCI,1,1
276,28,2024-03-10,WHU,BUR,2,2
277,28,2024-03-11,CHE,NEW,3,2
278,17,2024-03-13,BOU,LUT,4,3
279,29,2024-03-16,BUR,BRE,2,1
280,29,2024-03-16,FUL,TOT,3,0
281,29,2024-03-16,LUT,NFO,1,1
282,29,2024-03-17,WHU,AVL,1,1
283,30,2024-03-30,BOU,EVE,2,1
284,30,2024-03-30,AVL,WOL,2,0
285,30,2024-03-30,BRE,MUN,1,1
286,30,2024-03-30,CHE,BUR,2,2
287,30,2024-03-30,NEW,WHU,4,3
288,30,2024-03-30,NFO,CRY,1,1
289,30,2024-03-30,SHU,FUL,3,3
290,30,2024-03-30,TOT,LUT,2,1
291,30,2024-03-31,LIV,BHA,2,1
292,30,2024-03-31,MCI,ARS,0,0
293,31,2024-04-02,BOU,CRY,1,0
294,31,2024-04-02,BUR,WOL,1,1
295,31,2024-04-02,NFO,FUL,3,1
296,31,2024-04-02,WHU,TOT,1,1
297,31,2024-04-02,NEW,EVE,1,1
298,31,2024-04-03,ARS,LUT,2,0
299,31,2024-04-03,BRE,BHA,0,0
300,31,2024-04-03,MCI,AVL,4,1
301,31,2024-04-04,CHE,MUN,4,3
302,31,2024-04-04,LIV,SHU,3,1
303,32,2024-04-06,AVL,BRE,3,3
304,32,2024-04-06,BHA,ARS,0,3
305,32,2024-04-06,CRY,MCI,2,4
306,32,2024-04-06,EVE,BUR,1,0
307,32,2024-04-06,FUL,NEW,0,1
308,32,2024-04-06,LUT,BOU,2,1
309,32,2024-04-06,WOL,WHU,1,2
310,32,2024-04-07,MUN,LIV,2,2
311,32,2024-04-07,SHU,CHE,2,2
312,32,2024-04-07,TOT,NFO,3,1
313,33,2024-04-13,BOU,MUN,2,2
314,33,2024-04-13,BRE,SHU,2,0
315,33,2024-04-13,BUR,BHA,1,1
316,33,2024-04-13,MCI,LUT,5,1
317,33,2024-04-13,NEW,TOT,4,0
318,33,2024-04-13,NFO,WOL,2,2
319,33,2024-04-14,ARS,AVL,0,2
320,33,2024-04-14,LIV,CRY,0,1
321,33,2024-04-14,WHU,FUL,0,2
322,33,2024-04-15,CHE,EVE,6,0
323,34,2024-04-20,LUT,BRE,1,5
324,34,2024-04-20,SHU,BUR,1,4
325,34,2024-04-20,WOL,ARS,0,2
326,34,2024-04-21,AVL,BOU,3,1
327,34,2024-04-21,CRY,WHU,5,2
328,34,2024-04-21,EVE,NFO,2,0
329,34,2024-04-21,FUL,LIV,1,3
330,29,2024-04-23,ARS,CHE,5,0
331,29,2024-04-24,CRY,NEW,2,0
332,29,2024-04-24,EVE,LIV,2,0
333,29,2024-04-24,MUN,SHU,4,2
334,29,2024-04-24,WOL,BOU,0,1
335,29,2024-04-25,BHA,MCI,0,4
336,35,2024-04-27,AVL,CHE,2,2
337,35,2024-04-27,EVE,BRE,1,0
338,35,2024-04-27,FUL,CRY,1,1
339,35,2024-04-27,MUN,BUR,1,1
340,35,2024-04-27,NEW,SHU,5,1
341,35,2024-04-27,WHU,LIV,2,2
342,35,2024-04-27,WOL,LUT,2,1
343,35,2024-04-28,BOU,BHA,3,0
344,35,2024-04-28,NFO,MCI,0,2
345,35,2024-04-28,TOT,ARS,2,3
346,26,2024-05-02,CHE,TOT,2,0
347,36,2024-05-03,LUT,EVE,1,1
348,36,2024-05-04,ARS,BOU,3,0
349,36,2024-05-04,BRE,FUL,0,0
350,36,2024-05-04,BUR,NEW,1,4
351,36,2024-05-04,MCI,WOL,5,1
352,36,2024-05-04,SHU,NFO,1,3
353,36,2024-05-05,BHA,AVL,1,0
354,36,2024-05-05,CHE,WHU,5,0
355,36,2024-05-05,LIV,TOT,4,2
356,36,2024-05-06,CRY,MUN,4,0
357,37,2024-05-11,BOU,BRE,1,2
358,37,2024-05-11,EVE,SHU,1,0
359,37,2024-05-11,FUL,MCI,0,4
360,37,2024-05-11,NEW,BHA,1,1
361,37,2024-05-11,NFO,CHE,2,3
362,37,2024-05-11,TOT,BUR,2,1
363,37,2024-05-11,WHU,LUT,3,1
364,37,2024-05-11,WOL,CRY,1,3
365,37,2024-05-12,MUN,ARS,0,1
366,37,2024-05-13,AVL,LIV,3,3
367,34,2024-05-14,TOT,MCI,0,2
368,34,2024-05-15,BHA,CHE,1,2
369,34,2024-05-15,MUN,NEW,3,2
370,38,2024-05-19,ARS,EVE,2,1
371,38,2024-05-19,BRE,NEW,2,4
372,38,2024-05-19,BHA,MUN,0,2
373,38,2024-05-19,BUR,NFO,1,2
374,38,2024-05-19,CHE,BOU,2,1
375,38,2024-05-19,CRY,AVL,5,0
376,38,2024-05-19,LIV,WOL,2,0
377,38,2024-05-19,LUT,FUL,2,4
378,38,2024-05-19,MCI,WHU,3,1
379,38,2024-05-19,SHU,TOT,0,3
