id,matchday,date,home,away,fhg,fag
53,6,2013-09-28,SOU,CRY,2,0
54,6,2013-09-28,MUN,WBA,1,2
55,6,2013-09-28,AVL,MCI,3,2
56,6,2013-09-28,HUL,WHU,1,0
57,6,2013-09-29,SUN,LIV,1,3
58,6,2013-09-29,STK,NOR,0,1
59,6,2013-09-30,EVE,NEW,3,2
60,7,2013-10-05,FUL,STK,1,0
61,7,2013-10-05,HUL,AVL,0,0
62,7,2013-10-05,LIV,CRY,3,1
63,7,2013-10-05,CAR,NEW,1,2
64,7,2013-10-05,SUN,MUN,1,2
65,7,2013-10-05,MCI,EVE,3,1
66,7,2013-10-06,NOR,CHE,1,3
67,7,2013-10-06,SOU,SWA,2,0
68,7,2013-10-06,TOT,WHU,0,3
69,7,2013-10-06,WBA,ARS,1,1
70,8,2013-10-19,ARS,NOR,4,1
71,8,2013-10-19,STK,WBA,0,0
72,8,2013-10-19,SWA,SUN,4,0
73,8,2013-10-19,MUN,SOU,1,1
74,8,2013-10-19,CHE,CAR,4,1
75,8,2013-10-19,EVE,HUL,2,1
76,8,2013-10-19,NEW,LIV,2,2
77,8,2013-10-19,WHU,MCI,1,3
78,8,2013-10-20,AVL,TOT,0,2
79,8,2013-10-21,CRY,FUL,1,4
80,9,2013-10-26,LIV,WBA,4,1
81,9,2013-10-26,MUN,STK,3,2
82,9,2013-10-26,AVL,EVE,0,2
83,9,2013-10-26,SOU,FUL,2,0
84,9,2013-10-26,CRY,ARS,0,2
85,9,2013-10-26,NOR,CAR,0,0
86,9,2013-10-27,CHE,MCI,2,1
87,9,2013-10-27,SUN,NEW,2,1
88,9,2013-10-27,SWA,WHU,0,0
89,9,2013-10-27,TOT,HUL,1,0
90,10,2013-11-02,NEW,CHE,2,0
91,10,2013-11-02,WBA,CRY,2,0
92,10,2013-11-02,STK,SOU,1,1
93,10,2013-11-02,WHU,AVL,0,0
94,10,2013-11-02,ARS,LIV,2,0
95,10,2013-11-02,FUL,MUN,1,3
96,10,2013-11-02,HUL,SUN,1,0
97,10,2013-11-02,MCI,NOR,7,0
98,10,2013-11-03,EVE,TOT,0,0
99,10,2013-11-03,CAR,SWA,1,0
100,11,2013-11-09,CHE,WBA,2,2
101,11,2013-11-09,CRY,EVE,0,0
102,11,2013-11-09,LIV,FUL,4,0
103,11,2013-11-09,NOR,WHU,3,1
104,11,2013-11-09,AVL,CAR,2,0
105,11,2013-11-09,SOU,HUL,4,1
106,11,2013-11-10,SUN,MCI,1,0
107,11,2013-11-10,MUN,ARS,1,0
108,11,2013-11-10,SWA,STK,3,3
109,11,2013-11-10,TOT,NEW,0,1
110,12,2013-11-23,HUL,CRY,0,1
111,12,2013-11-23,NEW,NOR,2,1
112,12,2013-11-23,EVE,LIV,3,3
113,12,2013-11-23,WHU,CHE,0,3
114,12,2013-11-23,STK,SUN,2,0
115,12,2013-11-23,FUL,SWA,1,2
116,12,2013-11-23,ARS,SOU,2,0
117,12,2013-11-24,MCI,TOT,6,0
118,12,2013-11-24,CAR,MUN,2,2
119,12,2013-11-25,WBA,AVL,2,2
120,13,2013-11-30,WHU,FUL,3,0
121,13,2013-11-30,EVE,STK,4,0
122,13,2013-11-30,CAR,ARS,0,3
123,13,2013-11-30,NEW,WBA,2,1
124,13,2013-11-30,AVL,SUN,0,0
125,13,2013-11-30,NOR,CRY,1,0
126,13,2013-12-01,TOT,MUN,2,2
127,13,2013-12-01,CHE,SOU,3,1
128,13,2013-12-01,HUL,LIV,3,1
129,13,2013-12-01,MCI,SWA,3,0
130,14,2013-12-03,CRY,WHU,1,0
131,14,2013-12-04,LIV,NOR,5,1
132,14,2013-12-04,ARS,HUL,2,0
133,14,2013-12-04,SOU,AVL,2,3
134,14,2013-12-04,MUN,EVE,0,1
135,14,2013-12-04,SWA,NEW,3,0
136,14,2013-12-04,FUL,TOT,1,2
137,14,2013-12-04,SUN,CHE,3,4
138,14,2013-12-04,WBA,MCI,2,3
139,14,2013-12-04,STK,CAR,0,0
140,15,2013-12-07,MUN,NEW,0,1
141,15,2013-12-07,STK,CHE,3,2
142,15,2013-12-07,SOU,MCI,1,1
143,15,2013-12-07,SUN,TOT,1,2
144,15,2013-12-07,WBA,NOR,0,2
145,15,2013-12-07,CRY,CAR,2,0
146,15,2013-12-07,LIV,WHU,4,1
147,15,2013-12-08,ARS,EVE,1,1
148,15,2013-12-08,FUL,AVL,2,0
149,15,2013-12-09,SWA,HUL,1,1
150,16,2013-12-14,CAR,WBA,1,0
151,16,2013-12-14,NEW,SOU,1,1
152,16,2013-12-14,MCI,ARS,6,3
153,16,2013-12-14,EVE,FUL,4,1
154,16,2013-12-14,WHU,SUN,0,0
155,16,2013-12-14,CHE,CRY,2,1
156,16,2013-12-14,HUL,STK,0,0
157,16,2013-12-15,AVL,MUN,0,3
158,16,2013-12-15,TOT,LIV,0,5
159,16,2013-12-15,NOR,SWA,1,1
160,17,2013-12-21,SUN,NOR,0,0
161,17,2013-12-21,CRY,NEW,0,3
162,17,2013-12-21,FUL,MCI,2,4
163,17,2013-12-21,LIV,CAR,3,1
164,17,2013-12-21,MUN,WHU,3,1
165,17,2013-12-21,STK,AVL,2,1
166,17,2013-12-21,WBA,HUL,1,1
167,17,2013-12-22,SOU,TOT,2,3
168,17,2013-12-22,SWA,EVE,1,2
169,17,2013-12-23,ARS,CHE,0,0
170,18,2013-12-26,NEW,STK,5,1
171,18,2013-12-26,NOR,FUL,1,2
172,18,2013-12-26,WHU,ARS,1,3
173,18,2013-12-26,TOT,WBA,1,1
174,18,2013-12-26,HUL,MUN,2,3
175,18,2013-12-26,AVL,CRY,0,1
176,18,2013-12-26,MCI,LIV,2,1
177,18,2013-12-26,CAR,SOU,0,3
178,18,2013-12-26,CHE,SWA,1,0
179,18,2013-12-26,EVE,SUN,0,1
180,19,2013-12-28,AVL,SWA,1,1
181,19,2013-12-28,CAR,SUN,2,2
182,19,2013-12-28,NOR,MUN,0,1
183,19,2013-12-28,HUL,FUL,6,0
184,19,2013-12-28,WHU,WBA,3,3
185,19,2013-12-28,MCI,CRY,1,0
186,19,2013-12-29,EVE,SOU,2,1
187,19,2013-12-29,CHE,LIV,2,1
188,19,2013-12-29,TOT,STK,3,0
189,19,2013-12-29,NEW,ARS,0,1
190,20,2014-01-01,ARS,CAR,2,0
191,20,2014-01-01,CRY,NOR,1,1
192,20,2014-01-01,MUN,TOT,1,2
193,20,2014-01-01,SOU,CHE,0,3
194,20,2014-01-01,STK,EVE,1,1
195,20,2014-01-01,WBA,NEW,1,0
196,20,2014-01-01,FUL,WHU,2,1
197,20,2014-01-01,LIV,HUL,2,0
198,20,2014-01-01,SWA,MCI,2,3
199,20,2014-01-01,SUN,AVL,0,1
200,21,2014-01-11,FUL,SUN,1,4
201,21,2014-01-11,EVE,NOR,2,0
202,21,2014-01-11,SOU,WBA,1,0
203,21,2014-01-11,CAR,WHU,0,2
204,21,2014-01-11,MUN,SWA,2,0
205,21,2014-01-11,HUL,CHE,0,2
206,21,2014-01-11,TOT,CRY,2,0
207,21,2014-01-12,NEW,MCI,0,2
208,21,2014-01-12,STK,LIV,3,5
209,21,2014-01-13,AVL,ARS,1,2
210,22,2014-01-18,WHU,NEW,1,3
211,22,2014-01-18,LIV,AVL,2,2
212,22,2014-01-18,NOR,HUL,1,0
213,22,2014-01-18,MCI,CAR,4,2
214,22,2014-01-18,ARS,FUL,2,0
215,22,2014-01-18,CRY,STK,1,0
216,22,2014-01-18,SUN,SOU,2,2
217,22,2014-01-19,CHE,MUN,3,1
218,22,2014-01-19,SWA,TOT,1,3
219,22,2014-01-20,WBA,EVE,1,1
220,23,2014-01-28,SOU,ARS,2,2
221,23,2014-01-28,NOR,NEW,0,0
222,23,2014-01-28,SWA,FUL,2,0
223,23,2014-01-28,MUN,CAR,2,0
224,23,2014-01-28,CRY,HUL,1,0
225,23,2014-01-28,LIV,EVE,4,0
226,23,2014-01-29,SUN,STK,1,0
227,23,2014-01-29,CHE,WHU,0,0
228,23,2014-01-29,TOT,MCI,1,5
229,23,2014-01-29,AVL,WBA,4,3
230,24,2014-02-01,FUL,SOU,0,3
231,24,2014-02-01,HUL,TOT,1,1
232,24,2014-02-01,STK,MUN,2,1
233,24,2014-02-01,WHU,SWA,2,0
234,24,2014-02-01,NEW,SUN,0,3
235,24,2014-02-01,EVE,AVL,2,1
236,24,2014-02-01,CAR,NOR,2,1
237,24,2014-02-02,ARS,CRY,2,0
238,24,2014-02-02,WBA,LIV,1,1
239,24,2014-02-03,MCI,CHE,0,1
240,25,2014-02-08,CHE,NEW,3,0
241,25,2014-02-08,SWA,CAR,3,0
242,25,2014-02-08,AVL,WHU,0,2
243,25,2014-02-08,SOU,STK,2,2
244,25,2014-02-08,CRY,WBA,3,1
245,25,2014-02-08,LIV,ARS,5,1
246,25,2014-02-08,SUN,HUL,0,2
247,25,2014-02-08,NOR,MCI,0,0
248,25,2014-02-09,MUN,FUL,2,2
249,25,2014-02-09,TOT,EVE,1,0
250,26,2014-02-11,CAR,AVL,0,0
251,26,2014-02-11,HUL,SOU,0,1
252,26,2014-02-11,WHU,NOR,2,0
253,26,2014-02-11,WBA,CHE,1,1
254,26,2014-02-12,NEW,TOT,0,4
255,26,2014-02-12,FUL,LIV,2,3
256,26,2014-02-12,STK,SWA,1,1
257,26,2014-02-12,ARS,MUN,0,0
258,27,2014-02-22,ARS,SUN,4,1
259,27,2014-02-22,CAR,HUL,0,4
260,27,2014-02-22,CHE,EVE,1,0
261,27,2014-02-22,MCI,STK,1,0
262,27,2014-02-22,WHU,SOU,3,1
263,27,2014-02-22,CRY,MUN,0,2
264,27,2014-02-22,WBA,FUL,1,1
265,27,2014-02-23,NEW,AVL,1,0
266,27,2014-02-23,NOR,TOT,1,0
267,27,2014-02-23,LIV,SWA,4,3
268,28,2014-03-01,EVE,WHU,1,0
269,28,2014-03-01,STK,ARS,1,0
270,28,2014-03-01,FUL,CHE,1,3
271,28,2014-03-01,SOU,LIV,0,3
272,28,2014-03-01,HUL,NEW,1,4
273,28,2014-03-02,AVL,NOR,4,1
274,28,2014-03-02,SWA,CRY,1,1
275,28,2014-03-02,TOT,CAR,1,0
276,29,2014-03-08,WBA,MUN,0,3
277,29,2014-03-08,CRY,SOU,0,1
278,29,2014-03-08,CAR,FUL,3,1
279,29,2014-03-08,NOR,STK,1,1
280,29,2014-03-08,CHE,TOT,4,0
281,30,2014-03-15,HUL,MCI,0,2
282,30,2014-03-15,AVL,CHE,1,0
283,30,2014-03-15,FUL,NEW,1,0
284,30,2014-03-15,SOU,NOR,4,2
285,30,2014-03-15,STK,WHU,3,1
286,30,2014-03-15,SUN,CRY,0,0
287,30,2014-03-15,SWA,WBA,1,2
288,30,2014-03-15,EVE,CAR,2,1
289,30,2014-03-16,MUN,LIV,0,3
290,30,2014-03-16,TOT,ARS,0,1
291,31,2014-03-22,CAR,LIV,3,6
292,31,2014-03-22,EVE,SWA,3,2
293,31,2014-03-22,CHE,ARS,6,0
294,31,2014-03-22,MCI,FUL,5,0
295,31,2014-03-22,WHU,MUN,0,2
296,31,2014-03-22,HUL,WBA,2,0
297,31,2014-03-22,NEW,CRY,1,0
298,31,2014-03-22,NOR,SUN,2,0
299,31,2014-03-23,AVL,STK,1,4
300,31,2014-03-23,TOT,SOU,3,2
301,29,2014-03-25,ARS,SWA,2,2
302,29,2014-03-25,NEW,EVE,0,3
303,28,2014-03-25,MUN,MCI,0,3
304,29,2014-03-26,WHU,HUL,2,1
305,29,2014-03-26,LIV,SUN,2,1
306,32,2014-03-29,SOU,NEW,4,0
307,32,2014-03-29,ARS,MCI,1,1
308,32,2014-03-29,MUN,AVL,4,1
309,32,2014-03-29,CRY,CHE,1,0
310,32,2014-03-29,STK,HUL,1,0
311,32,2014-03-29,WBA,CAR,3,3
312,32,2014-03-29,SWA,NOR,3,0
313,32,2014-03-30,FUL,EVE,1,3
314,32,2014-03-30,LIV,TOT,4,0
315,32,2014-03-31,SUN,WHU,1,2
316,33,2014-04-05,CHE,STK,3,0
317,33,2014-04-05,CAR,CRY,0,3
318,33,2014-04-05,NEW,MUN,0,4
319,33,2014-04-05,HUL,SWA,1,0
320,33,2014-04-05,AVL,FUL,1,2
321,33,2014-04-05,MCI,SOU,4,1
322,33,2014-04-05,NOR,WBA,0,1
323,33,2014-04-06,EVE,ARS,3,0
324,33,2014-04-06,WHU,LIV,1,2
325,33,2014-04-07,TOT,SUN,5,1
326,34,2014-04-12,CRY,AVL,1,0
327,34,2014-04-12,FUL,NOR,1,0
328,34,2014-04-12,WBA,TOT,3,3
329,34,2014-04-12,SOU,CAR,0,1
330,34,2014-04-12,STK,NEW,1,0
331,34,2014-04-12,SUN,EVE,0,1
332,34,2014-04-13,SWA,CHE,0,1
333,34,2014-04-13,LIV,MCI,3,2
334,34,2014-04-15,ARS,WHU,3,1
335,26,2014-04-16,MCI,SUN,2,2
336,26,2014-04-16,EVE,CRY,2,3
337,35,2014-04-19,NEW,SWA,1,2
338,35,2014-04-19,AVL,SOU,0,0
339,35,2014-04-19,CAR,STK,1,1
340,35,2014-04-19,CHE,SUN,1,2
341,35,2014-04-19,WHU,CRY,0,1
342,35,2014-04-19,TOT,FUL,3,1
343,35,2014-04-20,HUL,ARS,0,3
344,35,2014-04-20,NOR,LIV,2,3
345,35,2014-04-20,EVE,MUN,2,0
346,35,2014-04-21,MCI,WBA,3,1
347,36,2014-04-26,MUN,NOR,4,0
348,36,2014-04-26,SWA,AVL,4,1
349,36,2014-04-26,STK,TOT,0,1
350,36,2014-04-26,WBA,WHU,1,0
351,36,2014-04-26,FUL,HUL,2,2
352,36,2014-04-26,SOU,EVE,2,0
353,36,2014-04-27,LIV,CHE,0,2
354,36,2014-04-27,SUN,CAR,4,0
355,36,2014-04-27,CRY,MCI,0,2
356,36,2014-04-28,ARS,NEW,3,0
357,37,2014-05-03,EVE,MCI,2,3
358,37,2014-05-03,MUN,SUN,0,1
359,37,2014-05-03,NEW,CAR,3,0
360,37,2014-05-03,AVL,HUL,3,1
361,37,2014-05-03,STK,FUL,4,1
362,37,2014-05-03,SWA,SOU,0,1
363,37,2014-05-03,WHU,TOT,2,0
364,37,2014-05-04,ARS,WBA,1,0
365,37,2014-05-04,CHE,NOR,0,0
366,37,2014-05-05,CRY,LIV,3,3
367,34,2014-05-06,MUN,HUL,3,1
368,28,2014-05-07,SUN,WBA,2,0
369,29,2014-05-07,MCI,AVL,4,0
370,38,2014-05-11,MCI,WHU,2,0
371,38,2014-05-11,CAR,CHE,1,2
372,38,2014-05-11,HUL,EVE,0,2
373,38,2014-05-11,SOU,MUN,1,1
374,38,2014-05-11,LIV,NEW,2,1
375,38,2014-05-11,TOT,AVL,3,0
376,38,2014-05-11,NOR,ARS,0,2
377,38,2014-05-11,WBA,STK,1,2
378,38,2014-05-11,SUN,SWA,1,3
379,38,2014-05-11,FUL,CRY,2,2
